SEASON_ID,MIN,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,YEAR_DAY,WEEK_DAY,REST_DAYS,OPPONENT_ID,W,W%_TOTAL,W%_OPPONENT,W%_RECENT,PPG_VS_OPPONENT
2017,37,5,0.417,1,0.5,3,1.0,4,6,3,0,0,1,4,14,5,290,2,0,39,0,0.0,0.0,0.0,14.0
2017,37,3,0.429,0,0.0,2,0.4,2,7,2,1,0,2,3,8,-15,291,3,1,49,0,0.0,0.0,0.0,8.0
2017,33,3,0.375,0,0.0,9,1.0,2,6,0,0,3,3,3,15,-4,293,5,2,55,1,0.33,1.0,0.33,15.0
2017,31,9,0.6,4,0.667,0,0.0,1,3,2,4,2,3,4,22,10,297,2,4,52,1,0.5,1.0,0.5,22.0
2017,28,3,0.5,1,0.333,5,1.0,0,2,3,1,0,2,1,12,8,299,4,2,49,1,0.6,0.5,0.6,10.0
2017,31,6,0.667,2,1.0,6,0.857,2,3,0,0,0,0,1,20,2,301,6,2,48,1,0.67,1.0,0.67,20.0
2017,35,2,0.286,2,0.5,1,0.5,0,11,2,0,3,2,3,7,10,303,1,2,59,1,0.71,1.0,0.71,7.0
2017,26,4,0.571,1,0.5,3,0.75,1,3,2,0,0,2,1,12,23,305,3,2,58,1,0.75,1.0,0.75,12.0
2017,30,4,0.4,2,0.667,3,0.75,2,4,3,0,0,4,1,13,4,307,5,2,60,1,0.78,1.0,0.78,13.0
2017,27,5,0.625,2,0.5,1,0.5,0,4,3,1,0,0,4,13,6,309,7,2,53,1,0.8,1.0,0.8,13.0
2017,32,7,0.538,3,0.6,4,1.0,0,8,1,1,2,0,1,21,15,310,1,1,37,1,0.82,1.0,0.9,21.0
2017,9,1,0.5,0,0.0,3,1.0,0,1,1,1,1,1,1,5,-1,312,3,2,47,1,0.83,1.0,1.0,5.0
2017,31,6,0.5,1,0.25,3,0.75,0,2,1,0,0,2,4,16,5,314,5,2,66,1,0.85,1.0,1.0,16.0
2017,33,6,0.4,1,0.25,0,0.0,1,6,0,0,0,2,3,13,2,316,7,2,61,1,0.86,1.0,1.0,13.0
2017,30,6,0.667,2,0.667,5,0.833,1,3,0,3,1,1,1,19,5,318,2,2,51,1,0.87,1.0,1.0,19.0
2017,27,2,0.4,0,0.0,8,0.889,1,3,0,1,0,1,3,12,-18,320,4,2,44,1,0.88,1.0,1.0,12.0
2017,29,5,0.455,1,0.333,3,1.0,0,7,0,4,2,1,3,14,-4,322,6,2,37,1,0.88,1.0,1.0,17.5
2017,38,6,0.545,0,0.0,3,0.75,0,9,1,1,1,1,3,15,15,324,1,2,42,1,0.89,1.0,1.0,15.0
2017,34,5,0.455,3,0.75,5,1.0,1,6,4,1,1,1,1,18,4,326,3,2,48,0,0.84,0.5,0.9,19.0
2017,22,4,0.571,3,0.75,0,0.0,1,1,0,1,2,0,1,11,13,328,5,2,53,1,0.85,1.0,0.9,12.0
2017,38,4,0.4,1,0.2,2,0.667,0,2,0,0,0,1,3,11,14,329,6,1,54,1,0.86,1.0,0.9,11.0
2017,35,3,0.429,2,0.5,2,1.0,1,2,4,0,1,1,5,10,-13,331,1,2,65,0,0.82,0.0,0.8,10.0
2017,28,6,0.545,2,0.667,1,0.333,0,2,2,2,0,0,1,15,7,334,4,3,55,1,0.83,1.0,0.8,15.0
2017,27,6,0.75,1,1.0,2,1.0,1,5,2,2,2,1,2,15,8,336,6,2,56,1,0.83,1.0,0.8,15.0
2017,33,5,0.833,4,0.8,3,0.75,0,6,0,0,0,1,1,17,8,338,1,2,49,1,0.84,0.67,0.8,12.33
2017,33,5,0.455,2,0.667,5,0.833,1,9,0,1,0,0,2,17,16,340,3,2,42,1,0.85,1.0,0.8,16.0
2017,36,6,0.545,2,0.5,6,1.0,0,8,0,2,0,0,0,20,-7,342,5,2,59,0,0.81,0.5,0.7,13.5
2017,30,4,0.571,3,0.6,0,0.0,0,4,0,0,1,1,1,11,12,344,7,2,65,1,0.82,0.5,0.7,10.5
2017,29,1,0.143,0,0.0,2,0.5,1,9,1,1,1,0,3,4,-3,345,1,1,41,0,0.79,0.0,0.7,4.0
2017,28,6,0.667,1,1.0,2,0.667,0,4,2,0,1,1,1,15,4,347,3,2,43,1,0.8,1.0,0.7,15.0
2017,26,1,0.167,1,0.333,4,1.0,0,4,2,0,0,1,4,7,-7,349,5,2,62,0,0.77,0.0,0.6,7.0
2017,34,7,0.538,2,1.0,3,1.0,6,4,1,2,2,0,1,19,21,350,6,1,63,1,0.78,1.0,0.7,19.0
2017,31,6,0.75,1,1.0,3,1.0,0,5,4,1,1,2,3,16,6,352,1,2,54,1,0.79,1.0,0.7,13.5
2017,28,4,0.444,0,0.0,3,0.75,0,7,2,0,1,1,2,11,3,354,3,2,48,0,0.76,0.33,0.6,16.33
2017,34,6,0.6,2,0.333,3,0.75,1,2,0,2,0,3,1,17,-6,355,4,1,52,0,0.74,0.5,0.5,19.5
2017,33,6,0.462,1,0.333,0,0.0,0,7,5,1,0,0,2,13,23,357,6,2,41,1,0.75,0.5,0.5,8.5
2017,36,7,0.778,2,1.0,4,0.667,0,3,0,0,0,4,3,20,-8,359,1,2,64,0,0.73,0.0,0.5,20.0
2017,35,6,0.5,0,0.0,6,1.0,0,5,0,2,2,2,3,18,10,361,3,2,66,1,0.74,1.0,0.5,17.0
2017,40,5,0.455,0,0.0,9,0.818,0,5,1,2,1,0,0,19,6,362,4,1,45,1,0.74,1.0,0.6,19.0
2017,33,2,0.286,1,0.333,4,0.667,0,4,0,0,0,4,3,9,-3,365,7,3,51,1,0.75,1.0,0.6,14.0
2017,30,6,0.429,1,0.333,2,1.0,0,5,2,0,0,0,1,15,21,3,3,3,39,1,0.76,0.5,0.7,14.5
2017,31,2,0.286,0,0.0,0,0.0,1,2,1,1,0,0,1,4,-11,5,5,2,50,1,0.76,1.0,0.7,4.0
2017,32,6,0.4,2,1.0,0,0.0,2,4,0,3,6,1,2,14,10,6,6,1,51,1,0.77,1.0,0.7,14.0
2017,24,7,0.538,1,0.333,1,0.5,1,3,2,0,0,1,3,16,-8,11,4,5,55,1,0.77,1.0,0.8,15.33
2017,27,3,0.5,2,0.5,2,1.0,0,5,2,0,1,3,1,10,-2,16,2,5,40,0,0.76,0.0,0.8,10.0
2017,37,4,0.364,1,0.333,2,0.5,0,4,0,2,2,2,3,11,-2,18,4,2,55,0,0.74,0.75,0.7,14.25
2017,31,4,0.364,1,0.25,0,0.0,3,7,1,1,1,2,2,9,3,21,7,3,53,0,0.72,0.67,0.7,11.0
2017,31,1,0.167,1,0.333,1,0.5,0,5,0,0,0,3,4,4,-2,23,2,2,47,0,0.71,0.5,0.6,4.5
2017,34,7,0.438,2,0.5,2,1.0,1,5,3,1,0,1,2,18,6,24,3,1,46,1,0.71,1.0,0.6,18.0
2017,28,2,0.222,0,0.0,0,0.0,0,5,0,1,0,1,1,4,7,27,6,3,44,0,0.7,0.5,0.5,8.0
2017,33,8,0.615,2,0.5,2,1.0,1,5,4,1,1,0,3,20,7,29,1,2,43,1,0.71,1.0,0.5,17.5
2017,31,7,0.467,1,0.25,0,0.0,0,3,1,0,0,0,0,15,29,31,3,2,52,1,0.71,0.67,0.5,18.0
2017,32,11,0.579,0,0.0,5,1.0,0,4,3,4,0,0,4,27,27,33,5,2,37,1,0.72,1.0,0.5,20.67
2017,36,6,0.429,3,0.6,2,1.0,0,2,5,0,0,3,2,17,2,35,7,2,57,1,0.72,1.0,0.5,17.0
2017,21,2,0.222,0,0.0,0,0.0,0,1,0,0,0,1,0,4,-16,37,2,2,61,0,0.71,0.5,0.5,8.5
2017,36,3,0.333,0,0.0,5,0.714,0,2,1,2,0,3,2,11,13,39,4,2,64,1,0.71,0.5,0.6,15.5
2017,36,6,0.545,0,0.0,3,1.0,0,3,1,0,4,2,2,15,-6,40,5,1,54,0,0.7,0.67,0.6,14.0
2017,27,4,0.364,1,0.5,0,0.0,1,1,1,1,0,2,3,9,-18,42,7,2,39,0,0.69,0.33,0.6,12.67
2017,32,4,0.308,1,0.25,1,1.0,0,4,2,0,0,0,2,10,-1,45,3,3,46,0,0.68,0.5,0.5,14.0
2017,21,6,0.667,2,0.667,1,1.0,0,1,0,0,1,1,2,15,-2,54,5,9,65,1,0.68,0.67,0.6,12.0
2017,26,3,0.333,0,0.0,5,1.0,1,4,4,4,1,2,1,11,21,55,6,1,52,1,0.69,0.75,0.6,16.25
2017,26,2,0.25,1,0.5,0,0.0,0,3,1,0,1,0,2,5,-3,57,1,2,63,1,0.69,1.0,0.6,12.0
2017,21,3,0.5,1,1.0,0,0.0,0,3,0,0,1,1,1,7,18,59,3,2,66,1,0.7,1.0,0.6,13.67
2017,28,4,0.571,2,1.0,2,1.0,0,4,3,0,0,0,1,12,0,62,6,3,45,0,0.69,0.5,0.5,15.5
2017,20,5,0.417,2,0.333,2,1.0,0,5,2,0,1,0,2,14,25,64,1,2,41,1,0.69,0.67,0.6,10.33
2017,22,4,0.5,1,0.25,3,0.75,1,4,0,0,0,1,3,12,-11,67,4,3,50,1,0.7,1.0,0.6,8.0
2017,34,5,0.455,2,0.5,7,0.875,0,5,3,1,2,2,3,19,-4,70,7,3,54,0,0.69,0.5,0.6,15.25
2017,46,9,0.391,0,0.0,1,0.333,0,5,6,0,0,2,2,19,14,73,3,3,64,0,0.68,0.33,0.6,16.67
2017,30,3,0.375,1,0.2,1,0.5,2,6,0,0,1,5,4,8,16,75,5,2,53,1,0.68,0.75,0.7,10.25
2017,27,9,0.643,2,0.667,3,0.6,0,5,1,2,0,2,3,23,-10,77,7,2,40,0,0.67,0.0,0.6,16.5
2017,35,8,0.667,3,0.5,4,1.0,2,9,4,1,1,1,3,23,23,79,2,2,60,1,0.68,1.0,0.6,18.0
2017,32,4,0.364,0,0.0,5,0.833,2,4,4,2,0,3,3,13,8,82,5,3,57,1,0.68,1.0,0.6,15.0
2017,28,6,0.6,0,0.0,0,0.0,0,7,1,2,0,3,1,12,3,84,7,2,58,1,0.68,1.0,0.6,12.0
2017,32,10,0.556,2,0.5,1,1.0,0,6,0,2,0,4,4,23,7,85,1,1,56,1,0.69,1.0,0.7,19.0
2017,32,6,0.4,2,0.667,2,1.0,0,2,3,2,2,3,1,16,0,87,3,2,62,1,0.69,0.5,0.7,11.5
2017,33,9,0.563,2,1.0,4,1.0,0,6,4,0,0,0,2,24,7,90,6,3,61,1,0.7,0.67,0.7,13.67
2017,33,5,0.385,3,0.375,7,0.875,0,2,2,3,1,3,0,20,11,93,2,3,49,0,0.69,0.5,0.7,14.25
2017,28,4,0.4,0,0.0,0,0.0,0,4,3,1,0,2,1,8,-11,94,3,1,61,0,0.68,0.5,0.7,12.25
2017,29,8,0.667,1,1.0,2,0.667,2,2,2,4,0,0,5,19,6,98,7,4,37,0,0.67,0.75,0.6,20.25
2017,26,3,0.273,2,0.667,4,0.8,0,3,2,4,0,2,1,12,-11,100,2,2,64,0,0.66,0.25,0.6,15.5
2018,29,9,0.529,1,0.2,4,0.8,2,7,3,1,0,1,2,23,6,289,2,189,55,1,0.67,0.8,0.6,16.0
2018,37,6,0.375,2,0.333,2,1.0,0,9,2,1,1,5,5,16,-14,292,5,3,61,0,0.66,0.4,0.5,13.0
2018,35,8,0.533,2,0.667,6,1.0,1,13,0,2,0,4,2,24,19,293,6,1,52,1,0.66,0.8,0.5,17.8
2018,34,3,0.25,0,0.0,1,0.5,2,8,4,0,0,0,2,7,2,295,1,2,53,0,0.65,0.6,0.4,9.6
2018,34,8,0.444,1,0.333,7,1.0,1,5,1,1,0,2,4,24,14,298,4,3,60,1,0.66,1.0,0.4,20.0
2018,28,2,0.222,1,0.5,1,0.5,0,3,3,0,1,0,1,6,5,300,6,2,65,1,0.66,0.75,0.4,10.5
2018,30,4,0.333,1,0.25,7,0.875,1,5,3,0,0,1,3,16,10,303,2,3,65,1,0.67,0.8,0.5,11.6
2018,32,4,0.444,2,0.667,2,1.0,1,5,4,0,0,2,4,12,14,305,4,2,49,1,0.67,0.6,0.6,13.8
2018,33,5,0.455,4,0.5,0,0.0,1,6,3,0,1,3,1,14,8,307,6,2,54,0,0.66,0.4,0.6,15.0
2018,35,5,0.357,1,0.25,4,1.0,1,1,4,1,2,2,2,15,-4,309,1,2,43,0,0.66,0.67,0.6,16.67
2018,30,1,0.143,0,0.0,2,1.0,4,4,2,1,0,1,2,4,15,312,4,3,56,1,0.66,1.0,0.6,14.0
2018,36,7,0.5,2,0.5,5,0.833,1,2,4,5,0,1,4,21,0,313,5,1,62,0,0.65,0.33,0.6,14.67
2018,35,9,0.5,5,0.556,4,1.0,3,5,0,0,2,1,2,27,-7,315,7,2,57,0,0.65,0.67,0.5,19.0
2018,27,5,0.357,4,0.5,0,0.0,2,4,0,1,0,2,2,14,6,318,3,3,41,1,0.65,0.75,0.6,11.25
2018,38,8,0.615,2,0.5,3,0.75,1,6,1,2,1,3,4,21,8,320,5,2,61,1,0.65,0.5,0.6,14.33
2018,24,5,0.455,0,0.0,0,0.0,1,6,0,0,0,2,0,10,-13,321,6,1,62,0,0.65,0.25,0.5,13.5
2018,30,8,0.533,1,0.25,3,0.5,1,5,2,1,1,0,1,20,-9,323,1,2,66,0,0.64,0.75,0.4,15.25
2018,29,4,0.333,1,1.0,6,0.667,3,5,0,0,0,0,2,15,-12,325,3,2,52,0,0.63,0.67,0.3,17.33
2018,23,6,0.545,2,0.4,0,0.0,1,1,2,1,1,0,1,14,10,327,5,2,37,1,0.64,0.8,0.4,19.0
2018,36,9,0.643,3,0.5,0,0.0,0,4,3,2,1,2,3,21,3,328,6,1,42,0,0.63,0.67,0.4,17.67
2018,35,7,0.5,2,0.5,4,1.0,2,5,1,3,1,1,3,20,29,330,1,2,40,1,0.63,0.33,0.4,17.67
2018,20,5,0.417,1,0.333,2,1.0,1,3,0,1,0,0,3,13,12,334,5,4,39,1,0.64,0.5,0.5,12.75
2018,35,7,0.467,3,0.333,2,1.0,0,9,2,1,0,2,3,19,-3,335,6,1,50,1,0.64,1.0,0.6,11.67
2018,26,7,0.636,3,0.6,0,0.0,1,4,2,2,0,1,2,17,10,340,4,5,52,1,0.64,0.71,0.6,17.29
2018,21,7,0.778,4,1.0,0,0.0,1,2,2,0,0,2,0,18,25,342,6,2,41,1,0.65,0.8,0.6,12.6
2018,33,10,0.625,1,0.2,0,0.0,1,5,1,0,1,2,1,21,13,344,1,2,40,1,0.65,0.5,0.7,18.5
2018,40,6,0.375,0,0.0,0,0.0,0,12,0,1,0,0,0,12,1,346,3,2,64,1,0.65,0.4,0.8,14.8
2018,29,8,0.571,2,0.4,4,0.8,2,1,0,2,1,4,3,22,21,348,5,2,37,1,0.66,0.83,0.9,19.5
2018,30,6,0.4,0,0.0,5,0.833,2,6,2,1,1,1,2,17,-6,349,6,1,65,0,0.65,0.67,0.8,12.5
2018,36,7,0.412,2,0.4,2,1.0,0,8,0,1,4,2,2,18,5,353,3,4,56,0,0.65,0.75,0.8,15.0
2018,32,5,0.333,3,0.429,7,0.875,0,5,2,2,1,2,4,20,-7,355,5,2,49,0,0.64,0.5,0.7,14.83
2018,23,6,0.462,3,0.375,2,0.667,0,4,1,0,0,2,0,17,17,357,7,2,66,1,0.64,0.8,0.7,15.6
2018,38,7,0.389,1,0.143,8,0.889,0,10,1,2,2,1,3,23,22,359,2,2,55,1,0.65,0.83,0.7,17.17
2018,29,2,0.286,0,0.0,0,0.0,0,3,2,1,0,1,3,4,-12,361,4,2,45,0,0.64,0.33,0.6,11.67
2018,29,3,0.5,1,1.0,0,0.0,1,7,5,4,1,2,2,7,9,363,6,2,63,1,0.64,1.0,0.6,10.33
2018,35,6,0.429,0,0.0,0,0.0,2,9,1,0,2,2,3,12,-4,365,1,2,59,0,0.64,0.33,0.5,13.0
2018,31,3,0.273,0,0.0,2,1.0,0,3,4,0,1,1,0,8,22,2,3,2,50,1,0.64,1.0,0.5,10.75
2018,31,7,0.333,4,0.364,0,0.0,1,5,0,1,0,2,2,18,3,4,5,2,42,1,0.64,0.75,0.5,17.75
2018,27,5,0.417,2,0.333,4,1.0,0,4,4,2,0,0,1,16,17,7,1,3,51,1,0.65,1.0,0.6,14.5
2018,25,9,0.6,2,0.4,0,0.0,0,4,0,1,0,1,1,20,17,9,3,2,54,1,0.65,0.5,0.7,15.83
2018,32,4,0.364,2,0.5,7,1.0,0,4,1,0,1,1,2,17,-11,10,4,1,48,0,0.64,0.25,0.7,16.5
2018,28,6,0.375,1,0.25,3,0.75,2,4,1,1,1,2,4,16,8,12,6,2,53,0,0.64,0.5,0.6,10.67
2018,36,12,0.632,3,0.6,7,0.636,0,5,3,1,3,0,3,34,-13,14,1,2,51,0,0.63,0.8,0.5,18.4
2018,31,6,0.375,1,0.333,3,1.0,3,7,2,0,1,1,2,16,4,16,3,2,61,1,0.64,0.57,0.6,14.57
2018,29,0,0.0,0,0.0,2,1.0,1,5,4,0,1,2,1,2,-6,18,5,2,63,1,0.64,1.0,0.6,8.25
2018,35,7,0.538,0,0.0,5,1.0,1,4,2,1,3,1,1,19,2,19,6,1,37,1,0.64,0.86,0.7,19.43
2018,31,8,0.615,3,1.0,0,0.0,0,6,1,0,0,4,2,19,18,21,1,2,48,1,0.65,0.4,0.7,17.0
2018,31,7,0.438,0,0.0,1,1.0,0,2,3,3,0,3,2,15,6,23,3,2,39,1,0.65,0.6,0.7,13.2
2018,31,7,0.467,3,0.6,3,1.0,0,5,3,0,1,0,1,20,4,26,6,3,44,0,0.64,0.33,0.6,12.0
2018,30,3,0.333,0,0.0,0,0.0,2,4,1,1,2,2,1,6,7,28,1,2,51,1,0.65,0.83,0.6,16.33
2018,27,9,0.6,2,0.4,0,0.0,1,4,1,0,1,0,1,20,26,30,3,2,66,1,0.65,0.83,0.7,16.33
2018,26,6,0.4,1,0.167,0,0.0,1,4,3,0,1,0,4,13,12,32,5,2,52,1,0.65,0.75,0.8,16.75
2018,31,4,0.5,0,0.0,3,0.75,0,7,2,2,2,0,3,11,12,34,7,2,60,1,0.65,1.0,0.9,17.75
2018,34,6,0.462,1,0.333,12,1.0,1,6,2,1,3,1,0,25,5,36,2,2,39,1,0.66,0.67,0.9,15.17
2018,36,9,0.643,1,1.0,3,1.0,1,9,5,1,0,0,2,22,-2,38,4,2,47,0,0.65,0.33,0.8,10.33
2018,29,4,0.333,1,0.5,7,0.7,2,6,0,1,0,4,6,16,-12,40,6,2,46,0,0.65,0.33,0.7,14.67
2018,35,7,0.467,1,1.0,5,1.0,0,10,1,2,2,1,5,20,0,43,2,3,55,1,0.65,0.86,0.7,17.57
2018,34,8,0.444,3,0.375,0,0.0,1,3,4,2,0,3,2,19,13,44,3,1,65,1,0.65,0.71,0.7,13.43
2018,34,7,0.538,1,0.5,2,1.0,1,9,1,2,1,1,1,17,7,52,4,8,49,0,0.65,0.43,0.7,15.14
2018,31,5,0.556,1,1.0,1,1.0,0,1,1,1,1,1,2,12,-6,54,6,2,41,0,0.64,0.67,0.6,12.5
2018,24,5,0.5,1,0.333,0,0.0,2,5,1,0,0,2,3,11,-8,57,2,3,61,0,0.64,0.5,0.5,14.12
2018,35,6,0.545,0,0.0,2,1.0,0,4,0,1,0,4,2,14,-14,58,3,1,57,0,0.63,0.5,0.4,17.75
2018,31,4,0.308,0,0.0,2,1.0,2,6,3,5,0,4,2,10,20,60,5,2,64,1,0.64,0.5,0.4,14.0
2018,35,5,0.333,1,0.25,1,0.5,0,5,2,1,0,0,4,12,-3,62,7,2,45,0,0.63,0.25,0.3,11.75
2018,27,6,0.462,1,0.333,4,1.0,0,5,1,3,2,1,2,17,4,64,2,2,44,1,0.63,0.5,0.4,13.25
2018,33,8,0.471,2,0.5,6,1.0,0,3,2,1,0,2,0,24,11,65,3,1,58,1,0.64,1.0,0.5,16.0
2018,27,2,0.286,0,0.0,2,1.0,0,5,5,1,0,3,3,6,1,68,6,3,47,1,0.64,0.5,0.5,9.25
2018,29,7,0.7,0,0.0,1,1.0,0,4,3,0,0,2,4,15,-5,73,4,5,58,1,0.64,1.0,0.5,15.75
2018,33,7,0.467,0,0.0,4,1.0,1,7,4,1,0,2,1,18,0,75,6,2,37,1,0.64,0.88,0.6,19.25
2018,36,3,0.25,1,0.2,1,0.5,0,7,6,1,1,1,1,8,-9,77,1,2,43,0,0.64,0.5,0.6,14.5
2018,33,6,0.5,1,0.5,0,0.0,1,5,4,0,1,1,3,13,-17,79,3,2,55,0,0.64,0.75,0.6,17.0
2018,37,5,0.294,2,0.286,0,0.0,1,5,4,0,1,1,1,12,-19,82,6,3,66,0,0.63,0.71,0.6,15.71
2018,34,9,0.529,3,0.6,0,0.0,2,3,4,1,0,1,4,21,17,85,2,3,39,1,0.63,0.71,0.6,16.0
2018,24,3,0.5,3,1.0,2,0.5,0,5,4,0,0,4,2,11,16,88,5,3,54,1,0.64,0.57,0.7,15.14
2018,30,4,0.444,1,1.0,0,0.0,1,1,3,1,0,2,4,9,-12,89,6,1,51,0,0.63,0.71,0.6,15.29
2018,34,7,0.467,4,0.571,1,0.5,1,5,5,1,0,0,0,19,15,91,1,2,48,1,0.63,0.5,0.6,17.33
2018,39,6,0.353,1,0.333,3,0.75,0,7,3,1,1,3,0,16,16,93,3,2,48,1,0.64,0.57,0.6,17.14
2018,34,9,0.474,1,0.2,3,0.75,1,6,2,3,1,1,2,22,15,95,5,2,54,1,0.64,0.62,0.6,16.0
2018,6,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,97,7,2,53,0,0.64,0.43,0.5,9.14
2019,37,8,0.364,4,0.5,1,0.333,1,9,2,2,0,4,2,21,-4,296,3,199,55,0,0.63,0.67,0.5,17.44
2019,35,8,0.364,4,0.571,5,1.0,3,6,4,3,0,0,0,25,9,298,5,2,61,1,0.63,0.56,0.6,15.33
2019,34,5,0.294,2,0.286,3,0.75,2,7,0,3,2,2,3,15,20,299,6,1,52,1,0.64,0.78,0.7,16.56
2019,39,10,0.455,4,0.571,1,0.5,1,3,2,0,1,1,5,25,16,303,3,4,49,1,0.64,0.5,0.7,16.38
2019,34,9,0.529,4,0.5,2,1.0,1,5,3,0,0,2,4,24,12,305,5,2,52,1,0.64,0.8,0.7,17.3
2019,34,9,0.563,0,0.0,0,0.0,0,7,1,1,2,4,1,18,9,309,2,4,39,1,0.64,0.75,0.8,16.25
2019,29,8,0.471,4,0.667,3,0.75,2,7,1,2,1,1,0,23,13,311,4,2,66,1,0.64,0.75,0.8,16.62
2019,34,6,0.462,2,0.333,5,0.833,1,6,4,3,0,2,3,19,22,313,6,2,59,1,0.65,0.5,0.8,14.5
2019,35,1,0.056,0,0.0,3,0.75,3,5,4,1,0,1,3,5,16,315,1,2,42,1,0.65,0.8,0.8,15.2
2019,35,9,0.45,1,0.2,4,1.0,2,1,4,0,0,1,3,23,14,317,3,2,64,1,0.65,0.57,0.9,15.29
2019,38,8,0.348,2,0.286,6,0.857,3,5,1,3,0,2,3,24,6,319,5,2,44,1,0.65,0.6,1.0,15.4
2019,30,6,0.462,1,0.25,1,1.0,0,6,2,0,1,1,0,14,12,321,7,2,58,0,0.65,0.8,0.9,15.4
2019,27,8,0.5,3,0.333,7,0.778,2,9,3,1,0,4,3,26,8,322,1,1,56,1,0.65,0.8,0.9,17.2
2019,41,12,0.5,5,0.5,1,0.5,0,6,3,2,2,3,4,30,-6,324,3,2,46,0,0.65,0.25,0.8,18.5
2019,32,6,0.375,0,0.0,4,0.8,0,2,3,0,1,0,1,16,-23,326,5,2,43,0,0.64,0.4,0.7,14.8
2019,34,7,0.389,0,0.0,6,0.857,1,5,3,0,0,3,4,20,4,329,1,3,58,1,0.65,0.83,0.7,16.17
2019,35,5,0.294,0,0.0,6,1.0,3,6,5,1,0,3,2,16,11,331,3,2,51,1,0.65,0.75,0.7,15.38
2019,37,10,0.526,4,0.5,2,1.0,1,8,0,4,0,6,0,26,13,333,5,2,51,0,0.64,0.67,0.6,16.56
2019,37,10,0.435,5,0.455,5,0.833,0,6,7,2,2,1,4,30,11,335,7,2,52,1,0.65,0.82,0.6,18.45
2019,34,6,0.316,2,0.167,5,0.833,1,4,3,1,3,3,2,19,31,338,3,3,48,1,0.65,0.62,0.6,17.38
2019,30,10,0.526,4,0.5,2,1.0,0,7,5,1,0,1,1,26,14,340,5,2,43,1,0.65,0.5,0.6,16.67
2019,30,7,0.5,4,0.667,1,0.5,0,11,2,2,2,4,1,19,24,343,1,3,39,1,0.65,0.78,0.7,16.56
2019,37,4,0.308,2,0.25,6,1.0,0,6,3,2,0,3,2,16,-8,345,3,2,54,0,0.65,0.56,0.6,16.0
2019,34,5,0.278,3,0.375,2,1.0,1,2,4,0,1,1,4,15,-2,346,4,1,55,0,0.64,0.6,0.6,17.2
2019,37,10,0.435,2,0.2,2,0.667,2,6,1,0,1,3,3,24,-2,352,3,6,42,1,0.65,0.83,0.7,16.67
2019,27,10,0.588,2,0.286,4,1.0,0,5,3,2,0,0,1,26,10,354,5,2,65,1,0.65,0.75,0.7,15.0
2019,36,15,0.517,4,0.444,5,1.0,1,11,2,1,3,2,1,39,10,356,7,2,66,1,0.65,0.78,0.7,19.11
2019,35,5,0.278,1,0.333,0,0.0,4,5,6,2,0,3,4,11,21,359,3,3,61,1,0.65,0.6,0.8,14.9
2019,32,11,0.55,5,0.5,3,1.0,1,4,2,0,2,1,1,30,19,361,5,2,39,1,0.65,0.8,0.8,17.9
2019,36,3,0.429,0,0.0,6,0.75,0,3,4,1,0,6,3,12,3,362,6,1,61,0,0.65,0.55,0.7,14.64
2019,36,10,0.556,4,0.571,0,0.0,2,5,1,3,1,3,0,24,15,365,2,3,66,1,0.65,0.8,0.7,19.6
2019,37,2,0.125,0,0.0,9,0.9,1,8,3,0,0,1,1,13,-4,3,5,3,37,1,0.65,0.89,0.7,18.56
2019,36,12,0.8,2,0.5,2,1.0,0,7,2,2,2,3,1,28,-9,4,6,1,41,1,0.66,0.71,0.8,14.71
2019,31,8,0.4,1,0.25,0,0.0,0,1,2,0,2,0,2,17,-6,6,1,2,64,0,0.65,0.5,0.8,15.5
2019,31,5,0.313,0,0.0,4,1.0,0,6,3,1,0,3,2,14,-19,8,3,2,59,0,0.65,0.4,0.7,14.4
2019,36,4,0.308,1,0.2,6,1.0,0,10,4,2,1,4,2,15,-11,9,4,1,55,0,0.65,0.55,0.6,17.0
2019,30,16,0.727,6,0.667,3,1.0,0,6,4,3,0,0,1,41,30,11,6,2,40,1,0.65,0.6,0.6,23.0
2019,30,7,0.412,2,0.286,5,0.714,0,6,2,1,2,1,1,21,-2,13,1,2,41,1,0.65,0.75,0.6,15.5
2019,40,8,0.4,1,0.2,0,0.0,0,7,3,0,1,2,2,17,5,16,4,3,49,0,0.65,0.44,0.5,16.44
2019,39,10,0.5,2,0.286,4,0.8,1,9,2,3,1,4,3,26,-3,18,6,2,56,0,0.64,0.67,0.5,18.67
2019,29,10,0.556,5,0.625,2,0.667,1,4,3,1,0,0,3,27,32,20,1,2,47,1,0.65,0.6,0.5,12.8
2019,26,9,0.5,3,0.429,2,1.0,1,6,4,2,1,1,0,23,25,22,3,2,63,1,0.65,1.0,0.5,11.2
2019,24,7,0.5,1,0.2,5,0.833,1,5,2,1,1,2,2,20,12,30,4,8,44,1,0.65,0.67,0.5,16.17
2019,29,7,0.368,3,0.5,8,0.8,1,2,4,1,1,0,2,25,21,32,6,2,55,1,0.65,0.58,0.6,17.67
2019,35,10,0.5,5,0.556,3,1.0,0,7,3,1,0,1,0,28,19,34,1,2,37,1,0.65,0.9,0.7,19.5
2019,39,11,0.458,5,0.455,6,0.857,0,8,5,3,2,2,3,33,12,36,3,2,53,1,0.65,0.5,0.8,12.12
